time,BTC,ETH,ADA,DOGE,LTC,BCH
1527206400,17.884209387363317,50.9424173865826,19.473871216406494,2.115842134327606,38.489332630016776,41.64100483170055
1527292800,28.031530282609094,69.66666218176513,25.554698793512607,2.1616466681108313,56.28516317124721,59.573457910246894
1527379200,21.2260774126769,39.725290376986656,21.522903872428806,2.5643755760112152,56.800644173166425,44.805921063060204
1527465600,12.975042977764021,33.56650341308758,20.494991047909714,2.9582909423870003,38.65591204093133,28.226223442080858
1527552000,13.327033925449365,34.51816264077812,16.60979200110071,2.703080217025779,42.370826735400136,34.6133719254008
1527638400,13.43616029799363,41.93243923806178,25.19821658329461,2.0378053316829847,41.600158845593384,34.46145891446534
1527724800,12.391660385706214,40.26861379771582,13.616163234820686,2.294375189515555,24.418558378533398,21.49668055027946
1527811200,14.106112027819261,31.496260809518528,16.593906966798432,3.492143741716627,26.745271986953572,41.533293485726745
1527897600,18.11497530812802,70.63657460068885,14.924493105120193,2.88007045258655,22.060002830457066,61.38162333113142
1527984000,18.24497368196007,81.22129122396234,19.670461208012753,1.5313562924061241,20.582642855008288,34.333454696149715
1528070400,11.422766510102916,45.630316847997875,19.61449918574382,2.7748357211327503,18.17077430654668,38.24267619350575
1528156800,13.87269931559819,43.36277930974856,21.628632636818033,3.0129320846150103,17.12766238378422,53.84677356152054
1528243200,15.00097696102719,41.589790508052644,28.133969570460827,1.5916834270563984,18.95867583986892,60.4412096784638
1528329600,14.164974108619953,42.933127373899445,25.034293815507056,2.2790263294547373,16.647138460776542,65.20945074335039
1528416000,11.858125702140095,39.71228275168471,47.43309560088605,2.557039820383019,19.911469864977636,54.43744234827541
1528502400,19.5380180252915,77.82550635383613,56.25340769071428,3.176153708062137,26.239778830941347,91.23612578979863
1528588800,12.170934373952928,48.48536653522998,18.201524060329554,1.1583022576528097,14.804125124037137,43.531722440041136
1528675200,10.123006334569032,42.04939826382957,10.889400829808551,2.4126158968447746,20.815432419452847,42.25103763120676
1528761600,12.12731080686096,29.853279444931683,14.96916980259172,3.0759320626668245,19.289749997200374,21.645954725824893
1528848000,9.099319154730315,23.17626484729078,17.734312587708015,2.522006659172736,14.559968362918987,39.76554558238421
1528934400,9.258472486767227,22.171364994472313,0.3087969349093422,1.6792188281151954,14.277829189185114,36.95972998158114
1529020800,9.889005351028402,25.195826595983416,1.6425424941769167,1.7495619671222573,17.730942440770527,41.656209363320635
1529107200,20.839551344933152,60.51411633682029,0.5934841414682377,3.9652130734405775,29.76539421541882,93.44133147762959
1529193600,25.55140547052491,79.32312899517626,0.5718719969054398,3.080795763165086,36.60790178912858,83.08400628049033
1529280000,16.118918467604345,56.91735352748639,0.772812413477448,3.114471340042226,25.03889049470205,54.873291338609455
1529366400,11.61347229747508,49.55269076789341,0.3968176040554894,3.5871629934682456,20.381238126629114,47.86464589247309
1529452800,14.765546448382523,44.70000056089973,0.5993773026368273,3.8916975659755213,26.872613306090393,54.552428082271426
1529539200,18.50614879754515,50.25576454536069,0.44963865530307273,4.172329118681427,16.109487497913335,35.910735320186994
1529625600,9.165761013976114,37.92975678146418,0.4512561018641419,3.1484780967850243,9.726750546013406,44.13721485361473
1529712000,11.959219656847962,72.64324112018046,0.41972501858809735,1.7028888719011652,22.057704034053764,73.75128996101446
1529798400,19.00760685281099,45.910674998009924,0.3809619669564389,2.199654231355442,17.889436472180446,57.02620172054287
1529884800,13.22922271396275,36.77442855486697,0.33767611558972693,1.7073495906906113,16.220716543882595,51.1205968721933
1529971200,19.465567981368007,44.47862799192901,0.48141090998034397,3.3759010618060143,17.209113046854117,36.818288224490814
1530057600,17.26122975013139,46.14802515289582,0.4245172528545588,2.920162633788086,20.893355524182766,49.255719219815866
1530144000,18.75622691382423,51.80061680843933,0.4794134414603592,2.8681470081024734,28.180555657969514,76.07334211286894
1530230400,15.840147949899572,42.43020932389183,0.4001349158211575,3.9401463742049176,24.719846387151556,47.593062825495075
1530316800,23.19706631732658,75.66731071483699,0.5180180868789083,3.3788329630970177,26.39395754215774,58.270764340797825
1530403200,19.941443849092373,93.6732494346791,0.5578911000508333,3.4701380587438133,24.610044835463697,68.36947102734327
1530489600,17.163058784786354,60.50096902422231,0.42721726512337405,2.8952103553734956,20.546233077734506,36.65466280322981
1530576000,16.120120957528407,50.91186959510031,0.5047446435797199,1.9600495297634224,20.592035197073276,19.551319437744993
1530662400,19.250255396823313,61.133840276259214,0.6467094816076704,1.8819038949824243,20.735522813623426,30.549559635155248
1530748800,16.593578343507073,57.30486931897649,0.733225831132002,3.638374327025494,14.527870898695246,35.53375992064493
1530835200,17.696333484865935,58.51749201946094,0.9080474442678775,2.9169631619079617,19.52985588145457,34.994947143498116
1530921600,28.061370003496148,85.75786727669762,1.1013939656879457,3.0343648835492325,17.44040651115752,50.916835012621746
1531008000,22.820435579489295,74.38747800194346,0.9508686459729402,3.523440411899097,14.041252296251924,84.87786225080353
1531094400,16.344604829893388,52.11918218484149,0.9449004592199691,3.6826651950717104,15.275573190790587,56.12110119161605
1531180800,14.601650510946088,49.08140963911001,0.8585544251004505,2.8432154741507305,12.913222845453694,63.25427109168999
1531267200,20.30040336389273,65.5714524795251,1.0300780285028648,1.852235960370374,8.217654599081756,61.80235826095429
1531353600,20.88189132076095,70.18121827176077,0.9609561157672314,3.3639791401460895,20.930719744929146,51.19390389373274
1531440000,19.349519549286978,75.95679405123673,0.7233954125753824,2.968100629319397,21.443829489536572,58.75833787264961
1531526400,23.164946980667633,100.50437301787608,0.9522492542242212,4.673858757248912,40.24660131579688,146.62160745849786
1531612800,22.944216962307717,115.24981213260692,1.0416559146597197,3.124514502954405,30.587500404132754,118.25271729145764
1531699200,14.112284671559442,49.576035449098825,0.7237084155743494,2.15867484079528,22.86539118608535,53.402068062016134
1531785600,16.14467736190597,52.22532556735542,0.6833663345985922,0.8630049538002246,20.130773413706642,56.10060926670263
1531872000,15.082598472438836,45.09513586229909,0.6866659031234497,0.6195559109361124,15.674483336185869,29.16703218363273
1531958400,17.76679011178842,54.80582970271199,2.234383506258849,1.2915271175297172,24.376715077871186,63.700565739146356
1532044800,18.773121527447056,49.498623499325454,0.9506027867424199,2.2288110398499814,19.98228092336293,43.85472244091114
1532131200,26.73227554694701,79.83030518290866,1.1495112700008707,3.6931672788206957,27.63563264471635,65.13887527835169
1532217600,29.43767249082121,88.35227910465781,1.4630495433697948,2.7536531618536353,21.555652644739634,83.80715491996182
1532304000,17.671570596173453,56.277826401783145,1.6145482276603564,2.8142112704358127,16.35784423257742,42.299445255390886
1532390400,14.494077655684007,52.73862590046098,1.619289402495036,2.405773073170482,17.28485566157417,36.870451981262775
1532476800,17.222977752013893,59.627341551007184,2.2559769420074396,2.6239069389995,23.201585984664316,49.27409946813398
1532563200,19.497639673486884,75.98623099399046,3.0925299338397494,2.5696125950962143,19.622202400074865,65.55976258325306
1532649600,17.600219510144072,68.84197832211106,4.903435757984277,1.2391141734916822,21.322250536678336,60.74360171358003
1532736000,26.080660288886175,110.05552181212101,5.892039662307556,2.3266699297547864,26.98986676779763,60.685495838935466
1532822400,25.989462404813008,121.6539735598221,5.982528056965872,2.6042736714296173,35.164603764151096,63.57355027294377
1532908800,19.639097211588968,59.49332811272908,9.911150920862495,4.866594455277034,18.97524851912412,70.00766332857461
1532995200,19.70611275222783,33.46452943416373,5.261136976415493,3.6431256309643505,16.656950566595206,63.503649321856585
1533081600,18.97453265718015,60.29214406347524,4.11426435073447,3.925020118632158,19.698428221483812,64.38500356557948
1533168000,18.661678589042317,57.96477902953755,5.605347060817954,4.505617791976179,22.962005525788705,48.07856722443265
1533254400,17.488455807989617,70.5301857766295,4.693227783065454,4.380033531120428,21.08308246261168,70.35238224333013
1533340800,17.7922811970275,97.42769333603351,8.0170211757073,5.191132367788789,18.813980936689767,67.91526791887121
1533427200,16.817709713721133,104.59076593987075,11.883363433246945,7.812047650654194,27.14672224580948,116.2491651256749
1533513600,13.65164574633326,76.50884432057457,11.311102957248055,4.022790512612113,26.28981552617857,71.49527679363493
1533600000,15.106318485460813,66.5617456279984,15.442544947025846,4.904688346307805,20.379057776370797,67.18865019292018
1533686400,12.954035240640703,43.398940750093345,11.820394274646612,5.843785995057537,13.600007025897577,38.08851795903333
1533772800,15.384663617495502,56.982726262763485,8.031987637342814,6.848408968583024,19.41064557527814,43.34083939654848
1533859200,17.662422086570814,49.51654408061086,11.965477801111312,12.73837782119885,23.43646233930925,79.92988746052495
1533945600,21.48901766461908,53.921902989925506,1.6117451045409403,6.96870191023735,29.603840657594702,90.68264979601413
1534032000,28.3821198592517,90.75358863155442,1.6731703626273442,11.460490680943908,27.75474544181958,112.37660450967303
1534118400,18.689263692015874,35.37859531820777,1.5112700648273187,3.7792363774817237,19.127136638909974,46.006678071417994
1534204800,14.69302212288143,28.368279880396052,1.1231340042820726,9.295805354581063,15.255379235418088,49.12717562572206
1534291200,16.33388882087057,39.30528698245733,1.518829303932713,13.622869886998098,16.624184421782317,44.86467416658887
1534377600,18.891869703209,60.113808362286974,2.250455733204207,7.12235181945295,19.669394522561042,80.46328925474323
1534464000,19.97575041180932,49.34971834785872,2.2421688971165077,3.3376007948575963,21.11786935898148,64.4682837966975
1534550400,25.820117889734775,83.17652009316159,4.453401526923567,6.262257086675067,22.423843899116886,98.48508213816861
1534636800,28.7466361836195,111.2974521556257,5.752160715916084,4.855684588278203,30.66536730339346,129.12521924694443
1534723200,20.030274485167165,63.52021041436758,6.376989335705648,3.0295943561664123,19.896925806411385,54.892718640332916
1534809600,16.53781715092555,63.22201595479022,8.153293961349968,5.2120440560722425,23.925756882063148,50.3302034638598
1534896000,19.005165598977033,52.433839396560124,2.3623064487490617,2.3729244802101226,17.164902574992066,71.48108726749393
1534982400,19.65905451088314,60.0190104623654,2.3068128522243976,18.390063790862264,25.510856596204015,83.15249310717115
1535068800,22.72961600701461,65.59549435760685,3.9898812488698665,17.480810820245317,25.195600839265435,74.52252528718837
1535155200,26.10055478217541,88.36892386273165,8.621813524986953,15.585760232407212,28.2720645668313,119.284739660999
1535241600,33.428842263435754,94.72060250830933,9.823645322559983,2.4837439116282516,23.71155512934347,76.50957466884816
1535328000,17.68782948403132,54.2280731887557,4.640482442956804,7.7185343212645625,21.62735275167751,83.25173181635941
1535414400,9.0816424090293,62.81422397426969,7.9221314307955195,2.965200035312434,14.689177006166542,68.13424587973734
1535500800,19.125947188598023,60.34755335414982,5.647655662424082,3.50083881877819,15.436977010156095,63.00995900697648
1535587200,20.173767350587845,65.30454686307812,13.086341497086554,0.6087844249788347,21.082438966007373,77.62091230985479
1535673600,11.169786358902147,60.20850945591135,8.579756092242356,0.3895450409845323,25.194880899503747,59.36723834946988
1535760000,19.553731154549233,82.63443883188705,15.311929857491815,0.2144878548749805,15.336594082785565,63.869826790985584
1535846400,20.838243740934722,102.3180142023461,23.35261088301475,0.1901090521670878,18.141593596418232,66.45286900702513
1535932800,18.65471196418327,52.75018238941036,18.803620345115945,0.40665546114808215,17.143045994545155,76.82566147051537
1536019200,18.412908917419916,24.361030445178436,6.867548045698169,0.37239668024309913,13.445800265527572,57.00415246535296
1536105600,17.914014414359254,36.39768979838256,17.43610294394951,0.4565522622977024,12.43779626334216,39.336629753762764
1536192000,13.553684193970897,29.795607971463127,16.42306433558497,0.43665037875671586,14.91062871943214,53.263055751379284
1536278400,15.888022634277737,36.10694112689629,23.912643290112232,0.28060595173836117,30.656310852810048,36.88424755525597
1536364800,24.006031101288162,42.71857086931132,28.012825160206674,0.1584332010785003,27.637750451900413,74.03941461905198
1536451200,23.968714384113312,42.90161063840805,26.99739197294814,0.5116108760778298,30.487267786711513,102.8772144222331
1536537600,20.038236832946243,37.86793386902015,13.492805874324642,0.31976952193278224,20.680814534753534,52.705351295672536
1536624000,18.713759568871378,36.59424922472979,13.472922943232899,0.3921535487325737,21.348833972938984,44.07522224996479
1536710400,19.696909278931898,24.199671319533476,4.626459368035611,0.6073591975592795,19.32514501325839,27.774397752331666
1536796800,15.403147401567287,38.33009823844506,10.830825530901373,0.6937501869599528,24.926134381569177,33.87886727031894
1536883200,22.711275326786563,42.677201968617545,13.674366205218163,1.0006211400461453,29.256389244773274,21.65924724396201
1536969600,23.95562174641635,65.22753705814935,20.00494855925264,1.5012679620938336,30.41719346423107,76.82301152900493
1537056000,25.074122030584498,76.92681400940945,21.092787874884294,1.86986294307761,32.29421515546147,56.119934008661005
1537142400,15.996074102015974,47.679774370451526,21.075193360145803,1.208683033375499,24.038292524373826,34.34698704824385
1537228800,16.79590022457149,51.72898392082392,6.0607877493977895,1.5140991357465334,25.01788749982771,47.224559175367276
1537315200,18.44549139462643,57.100341853762664,14.152865333080126,1.1876998319629894,31.57372130115632,28.15500193881716
1537401600,19.01232824586631,48.96658948425728,18.142350832042265,1.18244287147728,20.05830520996003,35.217086148897515
1537488000,14.595903442639282,30.650562807373937,23.637456087522196,1.350085064229588,18.86561872417742,23.091743708823447
1537574400,23.069563013769166,60.51905374949443,24.935829946092056,2.909343588864464,15.83495599096257,51.597585100697174
1537660800,32.82585865427203,66.6820844990847,15.748686039165825,2.882254819573085,18.13029474641294,99.98330417427391
1537747200,21.925181360387015,49.61879110219771,13.822450393070639,2.9628809780087155,16.313124484360447,48.836655770193
1537833600,12.649539401486305,49.81961140701769,20.003204228119774,2.3888948327701987,15.813656198628776,28.561679432748125
1537920000,16.16065932995937,48.39113727571326,26.91276667191673,0.914973112663025,21.509187864726517,24.281324232907078
1538006400,19.067187085689568,55.49100876174567,11.38521252538932,1.577525626542583,13.004019895333276,20.861250667773323
1538092800,16.036933733748082,56.03401487379084,8.981536805090085,1.6193020029398655,11.15220702113864,50.93966419792284
1538179200,22.948220441649262,67.00243930146299,11.839698629207442,3.4024779625032653,27.498287885833946,58.602196408296734
1538265600,26.97462253784347,71.23040522092418,22.32043031160422,2.0288848612458614,11.904126464636656,72.00042413956415
1538352000,21.005764529125777,73.35892144115418,22.95937146048299,0.19509941876040066,13.65038965415322,52.11288332687676
1538438400,13.80681378497401,84.96583079296266,27.983907692207758,0.24275338320565099,19.942440879620893,61.63917936973248
1538524800,21.870712449657365,57.736666075391,10.852094763464049,0.3998012608831491,10.077108334593062,64.2132448145142
1538611200,20.50470451901055,58.836607233220306,7.2282706405080965,1.999560235928967,19.591392128522553,6.126845215135893
1538697600,23.41161838771945,60.697693190364134,14.357179189286637,2.207428946046298,16.81191556900368,75.48521502146959
1538784000,28.161906023955304,88.18514344088204,22.544034110615744,3.4947880076696594,17.933878660477525,135.07318892484625
1538870400,34.57572623557878,96.66393618536426,22.863932576992227,3.733852310051076,15.438645196305297,109.65079939828901
1538956800,20.859580452447254,58.206815959418826,4.3194014210491005,1.4314436826209198,16.985443983634728,73.83378601973561
1539043200,23.077831348460347,65.66663639794068,3.253406723383796,1.7534016081692507,15.514448956741104,35.139037490956575
1539129600,16.63130914351139,61.268577933060584,8.143094764042784,3.166777984768769,13.831316105437146,31.998956493463325
1539216000,16.31736242862262,30.219781357134057,11.85772655644178,1.4864690588783338,7.641120485952774,22.355869223667614
1539302400,15.48603889893789,45.6485438501112,15.997619923640551,2.3430968757075084,18.768639944785786,36.748041859065644
1539388800,25.27980844372466,79.0438210315642,29.09439324433427,4.136953380232254,23.545052504768424,71.97645464222036
1539475200,26.144142428013232,81.29833960460287,27.497726935451624,7.568440187745695,26.85559720490159,22.401360521018077
1539561600,13.492305011719223,26.943307606416987,5.6093900270244506,1.83063820872511,16.411059537383032,18.367543400541123
1539648000,20.928947018111526,40.30667088060536,3.6705333052955713,1.638547392426467,18.053267201172872,16.72443334502084
1539734400,19.387323174997867,48.91420985093757,4.369877402631545,1.509853883902658,19.035525937991746,21.815724058090066
1539820800,17.587524450865782,40.179878186028766,7.769556895711871,1.3549335993570664,19.17375351553786,17.771716676766193
1539907200,18.025790436290233,52.54139737959968,6.862568892218564,1.1480851860654082,27.504521721144165,28.43322330802005
1539993600,25.686390693527304,65.94455431281943,16.89089564409912,3.0159523760151306,22.01327032716773,47.302657841713135
1540080000,32.18326252700681,49.21745054081026,18.26210307875304,3.0200250699564424,36.38863085114304,86.91044186339239
1540166400,19.76301711653861,58.385681827085065,13.424171298569114,1.390743535052924,26.962330718155098,90.64592151723546
1540252800,17.032951269535623,55.31253484592694,18.145165206396058,0.6910727372168952,25.162757539091974,26.327579727868983
1540339200,17.279114893368682,55.37857361534048,17.66864895851356,0.701779731807264,33.13852418290669,94.63665831418213
1540425600,17.157554272109845,42.65943786394011,13.423404436972525,0.7942517100799341,34.848288389020794,21.222187852637106
1540512000,20.98675499820628,53.93238359782918,11.060377732841445,0.789436222675562,31.647652348068835,42.8396327033109
1540598400,30.03967256750366,92.60809845265689,17.00130194576909,1.2774061563046741,46.16737743139939,59.18111852529889
1540684800,33.106325731772614,92.6001248447594,27.31117041425401,1.7668541575789631,37.241662667009635,62.63398197587568
1540771200,21.417107109762192,47.20506018711664,21.366001554188642,0.8422743463844947,22.835380824184593,24.31207618945461
1540857600,20.393913384404268,57.021446848189385,24.662420583377983,0.9816204922924023,17.83051630550735,30.77685128862208
1540944000,18.6152764036492,50.43688326031704,13.944968249193483,0.5981596159607749,23.059998716381806,31.55461193319602
1541030400,18.722967244343025,58.19616617694146,12.458133285730037,0.45105734126154307,24.358193988669136,28.649860757206376
1541116800,13.690715082875776,49.69369534545329,6.388911163876745,0.6345342389263245,25.743245558691747,20.955745211560824
1541203200,29.043548846296424,85.84591122295416,8.490348220483234,3.7649449027752095,33.806870782331785,26.17141344195522
1541289600,28.931838883630796,61.512671046135345,7.5039596195819085,2.9250934377263733,25.466511304718868,20.861283234036495
1541376000,19.72572898616828,40.399491502131305,12.326573016162678,0.8331795088949931,18.424190158033703,16.146468219437615
1541462400,19.551436756880943,49.35956286619813,15.384813172175294,0.5593696003138371,12.139409547486055,28.365173161649253
1541548800,19.767660992412942,43.964409906212936,17.015224255069516,0.6202200779260836,11.48402296582155,20.665880618362024
1541635200,21.989346198554944,52.25834407478852,22.82230201277975,0.3913742993635791,23.122172441460805,18.48819897485291
1541721600,20.263973480797702,57.01310777409048,3.093590286295151,0.26668591405937225,22.003089417043025,21.054335997504744
1541808000,29.512817470718876,86.13041522870134,55.24975886649353,0.6573580025790653,38.85137122469152,27.159834494851914
1541894400,31.89892657088918,84.68560061579966,40.289982506356694,0.6139966277486409,19.14748722719342,23.62673987146521
1541980800,20.105951153312986,51.56836151560697,13.925133422020304,0.5246302594976062,23.04744114855223,11.844700476035099
1542067200,19.531702465871142,54.3204246784632,35.058077779447025,0.475301636480286,20.152835146308202,10.003942935130231
1542153600,15.031204293593428,30.894745565489465,2.471703686490692,0.6589588558384025,11.563263061178448,6.676449308810555
1542240000,9.180940668265684,28.71654653838281,2.6008747746743377,0.21640732756237055,5.33335184357775,4.579211392433682
1542326400,15.175009597593359,41.04826081359005,3.773194669513952,0.29374179603233364,16.368070468838795,46.169199990036184
1542412800,25.454776621756942,68.07618488718917,6.190564066504324,0.505763199527292,29.609452222011097,56.75575011000803
1542499200,29.952876227129217,48.588898103833735,916.71799999588,1.02806079138312,26.19539640440197,82.91165243663269
1542585600,16.188384756388388,18.825271870890198,21.04199208961853,0.4124298247606258,10.127534026103467,50.26181516755878
1542672000,8.217148579932052,15.591700885647448,3.4656650067724053,0.4455457607801649,9.686853133334171,26.51073848655333
1542758400,13.27919108860285,24.42508362357737,8.41847809521286,0.37746450149348654,12.30218128426795,7.5256412208238395
1542844800,17.097103865195464,35.90851582213325,14.018392586881637,0.737020440749331,16.192202572325964,31.32809844270162
1542931200,15.02987208340219,29.115509103871947,10.050890643782674,0.8855500860256494,15.10568443138195,11.271053283387905
1543017600,19.201753359419353,39.26662590994313,9.196959912289497,1.3678169647899325,20.388725311108306,88.88734347337973
1543104000,16.293258178103606,22.77161567724736,13.562084589588737,1.2286260663778599,12.454606750460723,26.349378746156795
1543190400,13.462100476901353,26.8345869543824,12.640108545788687,1.1125779394908848,16.604784250234925,22.157912618218912
1543276800,13.845909883402534,30.981537820647734,14.865636386993556,0.34463185345625946,24.04505287433917,8.915404771585836
1543363200,12.79323054238604,27.085660647103857,17.93688287082822,0.3520968712242409,20.473705195827524,12.902726586076936
1543449600,14.84062966374238,26.00614915668613,27.510505879776698,0.42015888268231755,3.4239140313809826,22.57474559273539
1543536000,9.381037115078588,5.882047766379095,28.734763452272674,0.30589860209258574,1.6636429975666371,4.796231769239426
1543622400,13.96490600280653,6.616816363608678,19.200667112059605,0.8182821149610601,28.1146315628491,13.844417683937447
1543708800,17.81681152312559,66.62086190283843,61.235857405376926,1.1932846024368424,28.36125323607351,5.114240333385387
1543795200,11.704829018791198,40.2094209651409,28.62178622197478,0.3918454740781957,21.267201510510397,3.1048022052656967
1543881600,7.827095895341622,40.884821084948705,39.082959647692064,0.4230848960221737,23.709636720037192,2.2079731499211674
1543968000,10.162556754111284,32.02602479832484,27.129542830996744,0.325784991969323,23.273489458538766,0.9659659401336176
1544054400,10.660243739475455,22.959640827595365,27.589495577714874,0.5358435912050001,17.83570815313008,0.8680247130789221
1544140800,12.071935402565636,18.07261106656635,30.639370668951496,0.33536414643766127,11.897174749613669,0.982076630342356
1544227200,18.83730944402722,33.56893432475305,68.77930601542992,0.9111785776714482,19.770798436242778,0.9034728604865626
1544313600,23.22513538460229,39.111685019868915,96.89332617301397,0.7185696331682009,28.99071285552477,0.9191954703955757
1544400000,16.269347546754553,37.6580259423387,35.90315310183002,0.6143629247602785,15.878270515512598,0.95590016838943
1544486400,14.146343700461282,36.0799346322586,27.512467694652997,0.7608362356542687,18.816851689815635,0.9034295102210653
1544572800,15.824350002792402,38.651676410690776,22.22489636812271,0.4635180479375697,17.686293215588844,1.4210433522009438
1544659200,15.054976334446767,31.963563683761567,0.549078580080549,0.6281639890787726,21.205808140237636,1.0731843201760425
1544745600,15.027151372171701,34.0840971560393,0.40727150431476294,0.6621002779846845,25.14382599026033,0.6404674139553376
1544832000,21.430431499211117,51.91738626924505,0.4683178673599852,0.7530918934926105,22.220212471888644,0.6079821831869701
1544918400,20.578308091965688,53.86733829232051,0.4948485014156116,0.6390942638064523,15.437965163241556,0.8110798542333968
1545004800,14.51697666456901,26.72300325150407,0.5191005235753132,0.9481708774937914,10.452557092774557,0.7159474254567072
1545091200,12.711539947490772,27.190260269741664,0.6579815689548705,0.8066434357006261,14.977863668330471,0.7432554142587157
1545177600,11.40270765482722,20.770842001396517,0.7839326354000608,0.4205374342932496,9.6880864250405,0.6971051726262485
1545264000,13.173694525516863,19.694583473092663,1.0824199101160528,0.7194844145340031,12.474729880035257,1.953084002627059
